level2_id,source_id,article_id,url,title,text,strategy,has_text,enough_length,text_length
44_confidence_weighted,610004a7830078a4,44,https://www.nouvelobs.com/ecologie/20250725.OBS106220/en-grece-la-canicule-se-prolonge-avec-un-thermometre-qui-frole-les-46-c.html,"En Grèce, la canicule se prolonge avec un thermomètre qui frôle les 46 °C","Par Le Nouvel Obs avec AFP

Publié le 25 juillet 2025 à 21h57 Lecture : 1 min.

Des touristes coiffés de chapeaux se tiennent devant le temple du Parthénon, sur la colline de l’Acropole, pendant une vague de chaleur à Athènes, le vendredi 25 juillet 2025. PETROS GIANNAKOURIS/AP/SIPA

Lire plus tard Google Actualités Partager Masquer ce message Vous souhaitez partager cet article ? Facebook Bluesky E-mail Copier le lien Saisir ici votre nom Adresse email des ou du destinataire Votre message S’abonner

La canicule qui frappe la Grèce devrait se prolonger jusqu’à lundi inclus alors que le thermomètre a frôlé les 46 °C ce vendredi 25 juillet dans un pays qui suffoque déjà depuis le début de la semaine, selon les services météorologiques.

A lire aussi

La température la plus élevée de cette vague de chaleur intense a été relevée vendredi à Skala dans la péninsule du Péloponnèse (sud-ouest), à 45,8 °C, selon le site meteo.gr de l’Observatoire national d’Athènes. A Athènes et dans le port du Pirée, proche de la capitale, 42 °C ont été enregistrés en milieu de journée, selon la même source.

Publicité

Face à cette canicule, les autorités grecques ont décidé de poursuivre jusqu’à dimanche inclus la fermeture aux visiteurs du site de l’Acropole d’Athènes aux heures les plus chaudes de la journée, entre 12h et 17h. Cette mesure, en vigueur depuis mardi, est exceptionnelle dans sa durée.

Alerte maximum face aux incendies

Les services météorologiques nationaux EMY ont également averti que la vague de chaleur devrait se prolonger jusqu’à lundi inclus avant une chute relative des températures. Ils prévoyaient jusqu’ici un reflux dès le week-end.

A lire aussi

Plusieurs régions, dont l’Attique, la région d’Athènes, une partie du Péloponnèse et le sud de l’île d’Eubée, à l’est de la capitale, ont été placés en état d’alerte maximum pour samedi en raison du risque d’incendies.

Un important incendie est en cours dans la région de Kilkis, dans le nord-est de la Grèce où des habitations et des entreprises ont été évacuées. Selon un porte-parole des pompiers, l’incendie, en raison des températures élevées, est d’une grande intensité, avec la formation constante de nouveaux foyers. Quelque 76 pompiers sont mobilisés ainsi que 28 véhicules et 2 hélicoptères.

Publicité

Dans l’Albanie voisine, au cours des dernières 24 heures, 29 départs d’incendies ont été enregistrés, dont 10 continuent d’être actifs, selon l’Agence nationale de Protection civile.

En Grèce, la canicule soumet également le réseau électrique à de fortes contraintes, la demande augmentant fortement en raison du recours intense aux climatiseurs.

En 2023, la Grèce, pays méditerranéen coutumier des températures estivales élevées, avait traversé la plus longue canicule -deux semaines- depuis le début des relevés, et enregistré localement des températures supérieures à 46 °C. Elle a aussi subi l’an dernier l’été le plus chaud de son histoire.",confidence_weighted,True,True,2940
45_adaptive,256861282562ab89,45,https://www.nouvelobs.com/politique/20250725.OBS106219/autonomie-de-la-corse-bayrou-favorable-au-projet-constitutionnel-initial-malgre-l-avis-du-conseil-d-etat.html,"Autonomie de la Corse : Bayrou « favorable » au projet constitutionnel initial, malgré l’avis du Conseil d’Etat","Par Le Nouvel Obs avec AFP

Publié le 25 juillet 2025 à 21h30 Lecture : 1 min.

Francois Bayrou à l’Elysée, le 23 juillet 2025. J.E.E/SIPA

Lire plus tard Google Actualités Partager Masquer ce message Vous souhaitez partager cet article ? Facebook Bluesky E-mail Copier le lien Saisir ici votre nom Adresse email des ou du destinataire Votre message S’abonner

François Bayrou s’est dit ce vendredi 25 juillet auprès de l’AFP « favorable » au projet de loi initial de révision constitutionnelle sur la Corse, sans intégrer les modifications suggérées par le Conseil d’Etat, affirmant qu’il était « pour que l’Etat tienne la parole donnée ».

A lire aussi

« Je suis pour respecter l’accord de sortie de crise, proposé par le président de la République aux élus de la Corse, adopté à l’unanimité (-1 voix) par les élus de toutes sensibilités de l’Assemblée de Corse », a déclaré le Premier ministre.

Publicité

« Je suis donc favorable à présenter au Parlement le texte qu’ils ont adopté. Et le Parlement en délibérera. Les deux assemblées auront toutes les prérogatives du constituant pour s’exprimer sur le texte. En règle générale, je suis pour que l’État tienne la parole donnée », a ajouté François Bayrou, au risque de déplaire à la droite sénatoriale, qui est aussi un partenaire de son gouvernement.

« Une autonomie dans la République »

Le président Les Républicains du Sénat, Gérard Larcher, avait écrit au Premier ministre pour demander que le gouvernement intègre dans le projet constitutionnel l’intégralité des préconisations du Conseil d’Etat.

A lire aussi

« L’intention prêtée au ministre de ne pas tenir compte de l’avis du Conseil d’Etat ne manque pas de m’inquiéter. S’il en était ainsi, cela constituerait une atteinte grave aux prérogatives du Parlement », affirmait le ténor des Républicains dans son courrier dont l’AFP a obtenu copie.

Le projet de révision constitutionnelle sur la Corse, qui vise à octroyer à l’île « une autonomie dans la République », doit être présenté en conseil des ministres mercredi prochain.

Publicité

Or le Conseil d’Etat, consulté pour avis, a fait plusieurs recommandations. Le texte amendé par la juridiction, consulté par l’AFP, enlève notamment la notion de « communauté » corse, « de lien singulier (de cette communauté) à sa terre » et refuse un pouvoir législatif autonome à la Collectivité de Corse. Ces modifications sont jugées inacceptables par les nationalistes.

Des potentielles « décennies d’incertitudes »

François Bayrou avait exprimé son « plein soutien (au) processus historique » en ouverture mardi soir à Paris d’un « comité stratégique » sur la Corse, réunissant les élus et les préfets, organisé par le ministre de l’Aménagement du territoire, François Rebsamen.

A lire aussi

Le chef du gouvernement a ensuite consulté jeudi ses ministres Bruno Retailleau (Intérieur) et François Rebsamen, selon plusieurs sources, parlementaire et au sein de l’exécutif.

Un échec du « statut d’autonomie » de la Corse pourrait « ouvrir la porte à des décennies d’incertitudes et de multiples dangers », a averti jeudi le président autonomiste du Conseil exécutif de Corse, Gilles Simeoni.

Cette révision constitutionnelle a été lancée en 2022 par Gérald Darmanin, alors ministre de l’Intérieur, à la demande d’Emmanuel Macron, pour mettre un terme aux violences sur l’île provoquées par la mort en prison du militant indépendantiste Yvan Colonna.",adaptive,True,True,3416
45_confidence_weighted,256861282562ab89,45,https://www.nouvelobs.com/politique/20250725.OBS106219/autonomie-de-la-corse-bayrou-favorable-au-projet-constitutionnel-initial-malgre-l-avis-du-conseil-d-etat.html,"Autonomie de la Corse : Bayrou « favorable » au projet constitutionnel initial, malgré l’avis du Conseil d’Etat","Par Le Nouvel Obs avec AFP

Publié le 25 juillet 2025 à 21h30 Lecture : 1 min.

Francois Bayrou à l’Elysée, le 23 juillet 2025. J.E.E/SIPA

Lire plus tard Google Actualités Partager Masquer ce message Vous souhaitez partager cet article ? Facebook Bluesky E-mail Copier le lien Saisir ici votre nom Adresse email des ou du destinataire Votre message S’abonner

François Bayrou s’est dit ce vendredi 25 juillet auprès de l’AFP « favorable » au projet de loi initial de révision constitutionnelle sur la Corse, sans intégrer les modifications suggérées par le Conseil d’Etat, affirmant qu’il était « pour que l’Etat tienne la parole donnée ».

A lire aussi

« Je suis pour respecter l’accord de sortie de crise, proposé par le président de la République aux élus de la Corse, adopté à l’unanimité (-1 voix) par les élus de toutes sensibilités de l’Assemblée de Corse », a déclaré le Premier ministre.

Publicité

« Je suis donc favorable à présenter au Parlement le texte qu’ils ont adopté. Et le Parlement en délibérera. Les deux assemblées auront toutes les prérogatives du constituant pour s’exprimer sur le texte. En règle générale, je suis pour que l’État tienne la parole donnée », a ajouté François Bayrou, au risque de déplaire à la droite sénatoriale, qui est aussi un partenaire de son gouvernement.

« Une autonomie dans la République »

Le président Les Républicains du Sénat, Gérard Larcher, avait écrit au Premier ministre pour demander que le gouvernement intègre dans le projet constitutionnel l’intégralité des préconisations du Conseil d’Etat.

A lire aussi

« L’intention prêtée au ministre de ne pas tenir compte de l’avis du Conseil d’Etat ne manque pas de m’inquiéter. S’il en était ainsi, cela constituerait une atteinte grave aux prérogatives du Parlement », affirmait le ténor des Républicains dans son courrier dont l’AFP a obtenu copie.

Le projet de révision constitutionnelle sur la Corse, qui vise à octroyer à l’île « une autonomie dans la République », doit être présenté en conseil des ministres mercredi prochain.

Publicité

Or le Conseil d’Etat, consulté pour avis, a fait plusieurs recommandations. Le texte amendé par la juridiction, consulté par l’AFP, enlève notamment la notion de « communauté » corse, « de lien singulier (de cette communauté) à sa terre » et refuse un pouvoir législatif autonome à la Collectivité de Corse. Ces modifications sont jugées inacceptables par les nationalistes.

Des potentielles « décennies d’incertitudes »

François Bayrou avait exprimé son « plein soutien (au) processus historique » en ouverture mardi soir à Paris d’un « comité stratégique » sur la Corse, réunissant les élus et les préfets, organisé par le ministre de l’Aménagement du territoire, François Rebsamen.

A lire aussi

Le chef du gouvernement a ensuite consulté jeudi ses ministres Bruno Retailleau (Intérieur) et François Rebsamen, selon plusieurs sources, parlementaire et au sein de l’exécutif.

Un échec du « statut d’autonomie » de la Corse pourrait « ouvrir la porte à des décennies d’incertitudes et de multiples dangers », a averti jeudi le président autonomiste du Conseil exécutif de Corse, Gilles Simeoni.

Cette révision constitutionnelle a été lancée en 2022 par Gérald Darmanin, alors ministre de l’Intérieur, à la demande d’Emmanuel Macron, pour mettre un terme aux violences sur l’île provoquées par la mort en prison du militant indépendantiste Yvan Colonna.",confidence_weighted,True,True,3416
46_adaptive,7d94ef8e1b1735c9,46,https://www.nouvelobs.com/societe/20250725.OBS106218/brigitte-macron-pourrait-s-inspirer-d-amanda-lear-et-surtout-de-lady-gaga.html,"Brigitte Macron pourrait s’inspirer d’Amanda Lear et, surtout, de Lady Gaga","Lire plus tard Google Actualités Partager Masquer ce message Vous souhaitez partager cet article ? Facebook Bluesky E-mail Copier le lien Saisir ici votre nom Adresse email des ou du destinataire Votre message S’abonner pour lire

Qu’ont en commun Amanda Lear, Brigitte Macron, Lady Gaga, Michelle Obama et Sheila ? Ce sont des femmes dont certains disent qu’elles sont transgenres, nées hommes. Ces fausses rumeurs sont lancées par des « transvestigators », soit des complotistes transphobes. La transphobie étant l’un des ingrédients de la soupe complotiste « anti-woke », anti-LGBT+ et antiféministe agitée par l’extrême droite internationale, de Donald Trump, aux Etats-Unis, …",adaptive,True,True,681
46_confidence_weighted,7d94ef8e1b1735c9,46,https://www.nouvelobs.com/societe/20250725.OBS106218/brigitte-macron-pourrait-s-inspirer-d-amanda-lear-et-surtout-de-lady-gaga.html,"Brigitte Macron pourrait s’inspirer d’Amanda Lear et, surtout, de Lady Gaga","Lire plus tard Google Actualités Partager Masquer ce message Vous souhaitez partager cet article ? Facebook Bluesky E-mail Copier le lien Saisir ici votre nom Adresse email des ou du destinataire Votre message S’abonner pour lire

Qu’ont en commun Amanda Lear, Brigitte Macron, Lady Gaga, Michelle Obama et Sheila ? Ce sont des femmes dont certains disent qu’elles sont transgenres, nées hommes. Ces fausses rumeurs sont lancées par des « transvestigators », soit des complotistes transphobes. La transphobie étant l’un des ingrédients de la soupe complotiste « anti-woke », anti-LGBT+ et antiféministe agitée par l’extrême droite internationale, de Donald Trump, aux Etats-Unis, …",confidence_weighted,True,True,681
47_adaptive,88e6c8cf5c61f213,47,https://www.nouvelobs.com/monde/20250725.OBS106217/les-etats-unis-vont-detruire-des-contraceptifs-feminins-stockes-en-europe-le-planning-familial-denonce-un-acte-de-coercition-reproductive.html,"Les Etats-Unis vont détruire des contraceptifs féminins stockés en Europe, le Planning familial dénonce un acte de « coercition reproductive »","Par Le Nouvel Obs avec AFP

Publié le 25 juillet 2025 à 19h10 Lecture : 1 min.

Un porte-parole du département d’Etat américain a confirmé qu’une « décision préliminaire » avait été prise concernant la destruction de « certains produits contraceptifs abortifs issus de contrats de l’USAID », l’agence américaine pour le développement international démantelée par l’administration Trump. TPH/SIPA / SIPA

Lire plus tard Google Actualités Partager Masquer ce message Vous souhaitez partager cet article ? Facebook Bluesky E-mail Copier le lien Saisir ici votre nom Adresse email des ou du destinataire Votre message S’abonner

Le Planning familial a exhorté ce vendredi 25 juillet l’administration américaine à revenir sur sa décision « insensée » de détruire des contraceptifs féminins d’une valeur de plusieurs millions de dollars stockés en Belgique et qui pourraient être incinérés en France, dénonçant un acte de « coercition reproductive ».

A lire aussi

Un porte-parole du département d’Etat américain a confirmé jeudi à l’AFP qu’une « décision préliminaire » avait été prise concernant la destruction de « certains produits contraceptifs abortifs issus de contrats de l’USAID », l’agence américaine pour le développement international démantelée par l’administration Trump.

Publicité

Selon des informations de presse, les moyens de contraception visés (implants, stérilets), d’une valeur de 9,7 millions de dollars, sont entreposés en Belgique et doivent être incinérés en France.

« Le gaspillage et l’idéologie extrémiste plutôt que les soins »

« Aujourd’hui, des palettes de contraceptifs restent inutilisées dans des entrepôts, notamment à Geel, en Belgique, en attendant d’être détruites. En France, elles seraient déjà programmées pour être incinérées, dans les prochains jours », s’alarme le Planning familial dans une déclaration commune avec la Fédération laïque de centres de planning familial (FLCPF), Belgique Fédération internationale pour la planification familiale (IPPF), France planned parenthood federation of America (PPFA) Sensoa et Belgique Countdown 2030 Europe.

A lire aussi

« Il s’agit d’un acte intentionnel de coercition reproductive », dénoncent les signataires, déplorant le fait que le gouvernement américain ait « rejeté toutes les offres (…) de rachat ou de redistribution de ces contraceptifs » et ait choisi « le gaspillage et l’idéologie extrémiste plutôt que les soins, les droits humains, la sécurité et la santé ».

« Nous exhortons l’administration américaine à mettre immédiatement fin à cette destruction insensée » et « interpellons l’entreprise française qui serait chargée de détruire ces contraceptifs », ajoutent-ils, l’appelant à refuser cet « accord commercial », les « droits sexuels et reproductifs » n’étant pas « une marchandise comme les autres ».

Publicité

Depuis le début de la seconde présidence Trump en janvier, l’administration américaine a supprimé toute une série de programmes en faveur de la contraception ou de l’avortement et a coupé toute aide de sa part, directe ou indirecte, à des organisations non gouvernementales étrangères pratiquant ou promouvant activement l’avortement.",adaptive,True,True,3158
47_confidence_weighted,88e6c8cf5c61f213,47,https://www.nouvelobs.com/monde/20250725.OBS106217/les-etats-unis-vont-detruire-des-contraceptifs-feminins-stockes-en-europe-le-planning-familial-denonce-un-acte-de-coercition-reproductive.html,"Les Etats-Unis vont détruire des contraceptifs féminins stockés en Europe, le Planning familial dénonce un acte de « coercition reproductive »","Par Le Nouvel Obs avec AFP

Publié le 25 juillet 2025 à 19h10 Lecture : 1 min.

Un porte-parole du département d’Etat américain a confirmé qu’une « décision préliminaire » avait été prise concernant la destruction de « certains produits contraceptifs abortifs issus de contrats de l’USAID », l’agence américaine pour le développement international démantelée par l’administration Trump. TPH/SIPA / SIPA

Lire plus tard Google Actualités Partager Masquer ce message Vous souhaitez partager cet article ? Facebook Bluesky E-mail Copier le lien Saisir ici votre nom Adresse email des ou du destinataire Votre message S’abonner

Le Planning familial a exhorté ce vendredi 25 juillet l’administration américaine à revenir sur sa décision « insensée » de détruire des contraceptifs féminins d’une valeur de plusieurs millions de dollars stockés en Belgique et qui pourraient être incinérés en France, dénonçant un acte de « coercition reproductive ».

A lire aussi

Un porte-parole du département d’Etat américain a confirmé jeudi à l’AFP qu’une « décision préliminaire » avait été prise concernant la destruction de « certains produits contraceptifs abortifs issus de contrats de l’USAID », l’agence américaine pour le développement international démantelée par l’administration Trump.

Publicité

Selon des informations de presse, les moyens de contraception visés (implants, stérilets), d’une valeur de 9,7 millions de dollars, sont entreposés en Belgique et doivent être incinérés en France.

« Le gaspillage et l’idéologie extrémiste plutôt que les soins »

« Aujourd’hui, des palettes de contraceptifs restent inutilisées dans des entrepôts, notamment à Geel, en Belgique, en attendant d’être détruites. En France, elles seraient déjà programmées pour être incinérées, dans les prochains jours », s’alarme le Planning familial dans une déclaration commune avec la Fédération laïque de centres de planning familial (FLCPF), Belgique Fédération internationale pour la planification familiale (IPPF), France planned parenthood federation of America (PPFA) Sensoa et Belgique Countdown 2030 Europe.

A lire aussi

« Il s’agit d’un acte intentionnel de coercition reproductive », dénoncent les signataires, déplorant le fait que le gouvernement américain ait « rejeté toutes les offres (…) de rachat ou de redistribution de ces contraceptifs » et ait choisi « le gaspillage et l’idéologie extrémiste plutôt que les soins, les droits humains, la sécurité et la santé ».

« Nous exhortons l’administration américaine à mettre immédiatement fin à cette destruction insensée » et « interpellons l’entreprise française qui serait chargée de détruire ces contraceptifs », ajoutent-ils, l’appelant à refuser cet « accord commercial », les « droits sexuels et reproductifs » n’étant pas « une marchandise comme les autres ».

Publicité

Depuis le début de la seconde présidence Trump en janvier, l’administration américaine a supprimé toute une série de programmes en faveur de la contraception ou de l’avortement et a coupé toute aide de sa part, directe ou indirecte, à des organisations non gouvernementales étrangères pratiquant ou promouvant activement l’avortement.",confidence_weighted,True,True,3158
48_adaptive,691e1d90ece6679d,48,https://www.nouvelobs.com/societe/20250725.OBS106216/ce-sont-des-guerillas-dont-on-a-souvent-l-habitude-a-saint-ouen-aussi-un-couvre-feu-a-ete-decrete-pour-les-mineurs-cet-ete.html,"« Ce sont des guérillas dont on a souvent l’habitude » : à Saint-Ouen aussi, un couvre-feu a été décrété pour les mineurs cet été","A Saint-Ouen, le 26 septembre 2009, où une fusillade entre bandes avait fait deux morts, les enquêteurs privilégiant l’hypothèse d’un règlement de compte lié au trafic de stupéfiants. MIGUEL MEDINA/AFP

Lire plus tard Google Actualités Partager Masquer ce message Vous souhaitez partager cet article ? Facebook Bluesky E-mail Copier le lien Saisir ici votre nom Adresse email des ou du destinataire Votre message S’abonner pour lire

Pour lutter contre les rixes dans les quartiers sensibles, les mineurs n’auront plus la permission de minuit : c’est la solution proposée par les maires de Béziers (Hérault), Triel-sur-Seine (Yvelines), Saint-Ouen (Seine-Saint-Denis), Viry-Châtillon (Essonne), Limoges et dernièrement Nîmes – certaines de ces villes étant confrontées à des violences urbaines.

Publicité

Parmi celles qui ont opté pour cette interdiction de sorties nocturnes, Saint-Ouen est l’unique municipalité de gauche à avoir fait ce choix, sous l’impulsion de son maire, le socialiste Karim Bouamrane. Derrière ce couvre-feu à portée hautement symbolique, lui entend protéger les plus jeunes contre « tout entraînement collectif » ou « effet d’aubaine » dans sa ville. Selon ses termes, cette mesure reste « préventive » et n’est une « réaction » …",adaptive,True,True,1257
48_confidence_weighted,691e1d90ece6679d,48,https://www.nouvelobs.com/societe/20250725.OBS106216/ce-sont-des-guerillas-dont-on-a-souvent-l-habitude-a-saint-ouen-aussi-un-couvre-feu-a-ete-decrete-pour-les-mineurs-cet-ete.html,"« Ce sont des guérillas dont on a souvent l’habitude » : à Saint-Ouen aussi, un couvre-feu a été décrété pour les mineurs cet été","A Saint-Ouen, le 26 septembre 2009, où une fusillade entre bandes avait fait deux morts, les enquêteurs privilégiant l’hypothèse d’un règlement de compte lié au trafic de stupéfiants. MIGUEL MEDINA/AFP

Lire plus tard Google Actualités Partager Masquer ce message Vous souhaitez partager cet article ? Facebook Bluesky E-mail Copier le lien Saisir ici votre nom Adresse email des ou du destinataire Votre message S’abonner pour lire

Pour lutter contre les rixes dans les quartiers sensibles, les mineurs n’auront plus la permission de minuit : c’est la solution proposée par les maires de Béziers (Hérault), Triel-sur-Seine (Yvelines), Saint-Ouen (Seine-Saint-Denis), Viry-Châtillon (Essonne), Limoges et dernièrement Nîmes – certaines de ces villes étant confrontées à des violences urbaines.

Publicité

Parmi celles qui ont opté pour cette interdiction de sorties nocturnes, Saint-Ouen est l’unique municipalité de gauche à avoir fait ce choix, sous l’impulsion de son maire, le socialiste Karim Bouamrane. Derrière ce couvre-feu à portée hautement symbolique, lui entend protéger les plus jeunes contre « tout entraînement collectif » ou « effet d’aubaine » dans sa ville. Selon ses termes, cette mesure reste « préventive » et n’est une « réaction » …",confidence_weighted,True,True,1257
49_adaptive,bcd7413fdd20743c,49,https://www.nouvelobs.com/monde/20250725.OBS106215/pour-moquer-trump-south-park-moque-son-minuscule-penis-et-ca-fonctionne-tres-bien.html,"Pour moquer Trump, « South Park » rit de son « minuscule pénis » (et ça fonctionne très bien)","Le visionnage de cette vidéo est susceptible d'entraîner un dépôt de cookies de la part de l'opérateur de la plate-forme vidéo vers laquelle vous serez dirigé(e). Compte-tenu du refus du dépôt de cookies que vous avez exprimé, afin de respecter votre choix, nous avons bloqué la lecture de cette vidéo. Si vous souhaitez continuer et lire la vidéo, vous devez nous donner votre accord en cliquant sur le bouton ci-dessous. Lire la vidéo

Lire plus tard Google Actualités Partager Masquer ce message Vous souhaitez partager cet article ? Facebook Bluesky E-mail Copier le lien Saisir ici votre nom Adresse email des ou du destinataire Votre message S’abonner pour lire

Mercredi 23 juillet. Fin de journée. Les murs de la Maison-Blanche tremblent sous les hurlements de Donald Trump. Ok, on romance un peu, mais il y a fort à parier que le 47ᵉ président des Etats-Unis a eu du mal à contenir sa colère.

Lui qui pensait avoir réussi à réduire au silence le « Late Show » et son animateur Stephen Colbert et à intimider celles et ceux qui n’éprouvaient que peu de respect pour l’homme politique et la fonction qu’il incarn…",adaptive,True,True,1121
49_confidence_weighted,bcd7413fdd20743c,49,https://www.nouvelobs.com/monde/20250725.OBS106215/pour-moquer-trump-south-park-moque-son-minuscule-penis-et-ca-fonctionne-tres-bien.html,"Pour moquer Trump, « South Park » rit de son « minuscule pénis » (et ça fonctionne très bien)","Le visionnage de cette vidéo est susceptible d'entraîner un dépôt de cookies de la part de l'opérateur de la plate-forme vidéo vers laquelle vous serez dirigé(e). Compte-tenu du refus du dépôt de cookies que vous avez exprimé, afin de respecter votre choix, nous avons bloqué la lecture de cette vidéo. Si vous souhaitez continuer et lire la vidéo, vous devez nous donner votre accord en cliquant sur le bouton ci-dessous. Lire la vidéo

Lire plus tard Google Actualités Partager Masquer ce message Vous souhaitez partager cet article ? Facebook Bluesky E-mail Copier le lien Saisir ici votre nom Adresse email des ou du destinataire Votre message S’abonner pour lire

Mercredi 23 juillet. Fin de journée. Les murs de la Maison-Blanche tremblent sous les hurlements de Donald Trump. Ok, on romance un peu, mais il y a fort à parier que le 47ᵉ président des Etats-Unis a eu du mal à contenir sa colère.

Lui qui pensait avoir réussi à réduire au silence le « Late Show » et son animateur Stephen Colbert et à intimider celles et ceux qui n’éprouvaient que peu de respect pour l’homme politique et la fonction qu’il incarn…",confidence_weighted,True,True,1121
50_adaptive,a38511d05577177c,50,https://www.nouvelobs.com/monde/20250725.OBS106214/reconnaissance-de-l-etat-de-palestine-quels-pays-pourraient-suivre-la-france.html,Reconnaissance de l’Etat de Palestine : quels pays pourraient suivre la France ?,"Emmanuel Macron, Friedrich Merz et Keir Starmer se rencontrent à La Haye à l’hôtel de la délégation en marge du sommet de l’Otan, le 24 juin 2025. KAY NIETFELD/DPA/SIPA

Lire plus tard Google Actualités Partager Masquer ce message Vous souhaitez partager cet article ? Facebook Bluesky E-mail Copier le lien Saisir ici votre nom Adresse email des ou du destinataire Votre message S’abonner

Le jeudi 6 juin, un gros mois avant qu’Emmanuel Macron n’annonce que la France allait reconnaître un Etat de Palestine en septembre, le ministre des Affaires étrangères, Jean-Noël Barrot ménageait déjà le suspense. La France est « déterminée » à reconnaître un Etat palestinien, mais ne le fera pas seule, synthétisait l’ancien secrétaire général du MoDem.

A lire aussi

Faut-il alors voir la déclaration du président de la République comme la première vague d’une série de reconnaissance à venir ? A ce jour, 148 des 193 Etats membres de l’ONU ont déjà reconnu un Etat palestinien mais aucun membre du G7.

Publicité

Si l’Irlande, l’Espagne, la Norvège et la Slovénie ont acté la reconnaissance de l’Etat de Palestine en 2024, les Européens restent divisés sur cette question. Pour l’heure, la France a donc agi seule.

Un non pour Berlin

L’Allemagne a répété ce vendredi « ne pas envisager de reconnaître un Etat palestinien à court terme ». Berlin « continue de considérer la reconnaissance d’un Etat palestinien comme l’une des dernières étapes vers la solution à deux Etats », a précisé dans un communiqué le porte-parole du gouvernement allemand, Stefan Kornelius, rappelant que la sécurité d’Israël « revêt une importance primordiale » pour l’Allemagne.

A lire aussi

En raison de son passé nazi, l’Allemagne est, avec les Etats-Unis, l’un des plus fervents soutiens d’Israël, et a même fait de la sécurité de ce pays « une raison d’Etat » depuis 2008.

Vers une reconnaissance des Britanniques ?

Principal allié d’Emmanuel Macron sur le sujet, le Premier ministre britannique Keir Starmer a, lui, insisté début juillet sur l’importance de l’obtention d’un cessez-le-feu pour amorcer un « processus » de reconnaissance. Un tiers des députés britanniques ont d’ailleurs appelé leur Premier ministre à reconnaître l’Etat de Palestine ce vendredi.

Publicité

L’initiative a été lancée par la députée travailliste Sarah Champion, présidente de la commission parlementaire chargée du Développement international, et a recueilli les signatures d’élus issus notamment du Labour, du parti conservateur, des libéraux-démocrates, des Verts, du parti indépendantiste écossais SNP, mais aussi d’indépendants.

Ces derniers mois, les discussions diplomatiques se sont d’ailleurs intensifiées, notamment avec le Canada et le Royaume-Uni, deux autres membres du G7. La France coprésidera en septembre avec l’Arabie saoudite une conférence internationale au niveau des chefs d’Etat et de gouvernement pour essayer de relancer la solution dite « à deux Etats », palestinien et israélien.

A lire aussi

Paris « mobilisera tous ceux de ses partenaires internationaux qui souhaitent y prendre part », a écrit ce vendredi Emmanuel Macron dans une lettre au président de l’Autorité palestinienne Mahmoud Abbas. Une réunion au niveau ministériel sur le sujet se tient lundi et mardi à New York.

Les dirigeants britanniques Keir Starmer, français Emmanuel Macron et allemand Friedrich Merz ont tenu ce vendredi un « entretien d’urgence », prévu avant l’annonce de la France, pour voir comment « arrêter les massacres et fournir à la population la nourriture dont elle a désespérément besoin ». « La catastrophe humanitaire à laquelle nous assistons à Gaza doit cesser immédiatement », ont exhorté Paris, Londres et Berlin, dans un communiqué commun.

Publicité

« Nous appelons le gouvernement israélien à lever immédiatement les restrictions sur l’acheminement de l’aide et à permettre de toute urgence à l’ONU et aux ONG humanitaires de mener à bien leur travail afin de lutter contre la famine », ont-ils ajouté, rappelant à Israël qu’il « doit respecter ses obligations en vertu du droit international humanitaire ».",adaptive,True,True,4102
