summary_id,source_id,strategy,has_text,enough_length,summary_before,tier_before,factuality_before,coherence_before,issues_before,summary_after,hash_after,tier_after,factuality_after,coherence_after,issues_after,model,prompt_version,seed,accepted,reason,l3_mode,mode_reason,lang,processing_status,runtime_ms,notes
130_confidence_weighted,72f5963b314b2205,confidence_weighted,True,False,"OMAR AL- Partager Vous souhaitez Facebook Bluesky E-mail Copier le lien Saisir ici votre nom Adresse email des ou du destinataire Votre message S’abonner La Défense civile de la bande de Gaza a affirmé dimanche que 57 Palestiniens avaient été tués et des dizaines blessés par des « tirs israéliens » près d’un point de distribution d'aide humanitaire dans la zone de Zikim, au nord du territoire palestinien ravagé par la guerre. OMAR AL- Partager Vous souhaitez Facebook Bluesky E-mail Copier le lien Saisir ici votre nom Adresse email des ou du destinataire Votre message S’abonner La Défense civile de la bande de Gaza a affirmé dimanche que 57 Palestiniens avaient été tués et des dizaines blessés par des « tirs israéliens » près d’un point de distribution d'aide humanitaire dans la zone de Zikim, au nord du territoire palestinien ravagé par la guerre. OMAR AL- Partager Vous souhaitez Facebook Bluesky E-mail Copier le lien Saisir ici votre nom Adresse email des ou du destinataire Votre message S’abonner La Défense civile de la bande de Gaza a affirmé dimanche que 57 Palestiniens avaient été tués et des dizaines blessés par des « tirs israéliens » près d’un point de distribution d'aide humanitaire dans la zone de Zikim, au nord du territoire palestinien ravagé par la guerre. OMAR AL- Partager Vous souhaitez Facebook Bluesky E-mail Copier le lien Saisir ici votre nom Adresse email des ou du destinataire Votre message S’abonner La Défense civile de la bande de Gaza a affirmé dimanche que 57 Palestiniens avaient été tués et des dizaines blessés par des « tirs israéliens » près d’un point de distribution d'aide humanitaire dans la zone de Zikim, au nord du territoire palestinien ravagé par la guerre. OMAR AL- Partager Vous souhaitez Facebook Bluesky E-mail Copier le lien Saisir ici votre nom Adresse email des ou du destinataire Votre message S’abonner La Défense civile de la bande de Gaza a affirmé dimanche que 57 Palestiniens avaient été tués et des dizaines blessés par des « tirs israéliens » près d’un point de distribution d'aide humanitaire dans la zone de Zikim, au nord du territoire palestinien ravagé par la guerre. 57 Palestiniens tués et des dizaines blessés par des « tirs israéliens » près d'un point de distribution. Des milliers de personnes étaient rassemblées, toutes cherchant à obtenir de la farine », raconte Qassem Abou Khater. Le péon XIV a reçu vendredi un éléphonique du Premier ministre Israélien Benjamin Netanyahu. 57 Palestiniens tués et des dizaines blessés par des « tirs israéliens » près d'un point de distribution. Des milliers de personnes étaient rassemblées, toutes cherchant à obtenir de la farine », raconte Qassem Abou Khater. Le péon XIV a reçu vendredi un éléphonique du Premier ministre Israélien Benjamin Netanyahu. 57 Palestiniens tués et des dizaines blessés par des « tirs israéliens » près d'un point de distribution. Des milliers de personnes étaient rassemblées, toutes cherchant à obtenir de la farine », raconte Qassem Abou Khater. Le péon XIV a reçu vendredi un éléphonique du Premier ministre Israélien Benjamin Netanyahu. 57 Palestiniens tués et des dizaines blessés par des « tirs israéliens » près d'un point de distribution. Des milliers de personnes étaient rassemblées, toutes cherchant à obtenir de la farine », raconte Qassem Abou Khater. Le péon XIV a reçu vendredi un éléphonique du Premier ministre Israélien Benjamin Netanyahu. 57 Palestiniens tués et des dizaines blessés par des « tirs israéliens » près d'un point de distribution. Des milliers de personnes étaient rassemblées, toutes cherchant à obtenir de la farine », raconte Qassem Abou Khater. Le péon XIV a reçu vendredi un éléphonique du Premier ministre Israélien Benjamin Netanyahu.",CRITICAL,0.8446868658065796,0.3286540308094263,6,,,,,,,,,,,,edit,cw_critical_no_text,fr,unknown,,
131_confidence_weighted,574e875ed09a7233,confidence_weighted,True,True,"KAY NIETFELD/ Partager Vous souhaitez Facebook Bluesky E-mail Copier le lien Saisir ici votre nom Adresse email des ou du destinataire Votre message S’abonner Le jeudi 6 juin, un gros mois avant qu’Emmanuel Macron n’annonce que la France allait reconnaître un Etat de Palestine en septembre, le ministre des Affaires étrangères, Jean-Nol Barrot ménageait déjà le suspense sur la question de la reconnaissance d’un Etat palestinien. KAY NIETFELD/ Partager Vous souhaitez Facebook Bluesky E-mail Copier le lien Saisir ici votre nom Adresse email des ou du destinataire Votre message S’abonner Le jeudi 6 juin, un gros mois avant qu’Emmanuel Macron n’annonce que la France allait reconnaître un Etat de Palestine en septembre, le ministre des Affaires étrangères, Jean-Nol Barrot ménageait déjà le suspense sur la question de la reconnaissance d’un Etat palestinien. KAY NIETFELD/ Partager Vous souhaitez Facebook Bluesky E-mail Copier le lien Saisir ici votre nom Adresse email des ou du destinataire Votre message S’abonner Le jeudi 6 juin, un gros mois avant qu’Emmanuel Macron n’annonce que la France allait reconnaître un Etat de Palestine en septembre, le ministre des Affaires étrangères, Jean-Nol Barrot ménageait déjà le suspense sur la question de la reconnaissance d’un Etat palestinien. KAY NIETFELD/ Partager Vous souhaitez Facebook Bluesky E-mail Copier le lien Saisir ici votre nom Adresse email des ou du destinataire Votre message S’abonner Le jeudi 6 juin, un gros mois avant qu’Emmanuel Macron n’annonce que la France allait reconnaître un Etat de Palestine en septembre, le ministre des Affaires étrangères, Jean-Nol Barrot ménageait déjà le suspense sur la question de la reconnaissance d’un Etat palestinien. KAY NIETFELD/ Partager Vous souhaitez Facebook Bluesky E-mail Copier le lien Saisir ici votre nom Adresse email des ou du destinataire Votre message S’abonner Le jeudi 6 juin, un gros mois avant qu’Emmanuel Macron n’annonce que la France allait reconnaître un Etat de Palestine en septembre, le ministre des Affaires étrangères, Jean-Nol Barrot ménageait déjà le suspense sur la question de la reconnaissance d’un Etat palestinien. La France est « déterminée » à reconnaître un État palestinien, mais elle ne le fera pas seul. 148 des 193 États membres de l'ONU ont déjà reconnu un territoire de Palestine. Berlin « continue de considérer la reconnaissance d'un Etat de Palästina comme une dernière étoile », déclare le porte-parole du gouvernement. La France est « déterminée » à reconnaître un État palestinien, mais elle ne le fera pas seul. 148 des 193 États membres de l'ONU ont déjà reconnu un territoire de Palestine. Berlin « continue de considérer la reconnaissance d'un Etat de Palästina comme une dernière étoile », déclare le porte-parole du gouvernement. La France est « déterminée » à reconnaître un État palestinien, mais elle ne le fera pas seul. 148 des 193 États membres de l'ONU ont déjà reconnu un territoire de Palestine. Berlin « continue de considérer la reconnaissance d'un Etat de Palästina comme une dernière étoile », déclare le porte-parole du gouvernement. La France est « déterminée » à reconnaître un État palestinien, mais elle ne le fera pas seul. 148 des 193 États membres de l'ONU ont déjà reconnu un territoire de Palestine. Berlin « continue de considérer la reconnaissance d'un Etat de Palästina comme une dernière étoile », déclare le porte-parole du gouvernement. La France est « déterminée » à reconnaître un État palestinien, mais elle ne le fera pas seul. 148 des 193 États membres de l'ONU ont déjà reconnu un territoire de Palestine. Berlin « continue de considérer la reconnaissance d'un Etat de Palästina comme une dernière étoile », déclare le porte-parole du gouvernement.",CRITICAL,0.9168157577514648,0.4355597688953796,6,,,,,,,,,,,,re_summarize,cw_critical_with_text,en,unknown,,
133_confidence_weighted,2a8f3c660f23ce58,confidence_weighted,True,False,"Le groupe Meta a annoncé ce vendredi 25 juillet qu'il ne publiera plus de publicité à caractère politique sur ses plateformes dans l'Union européenne. Le groupe Meta a annoncé ce vendredi 25 juillet qu'il ne publiera plus de publicité à caractère politique sur ses plateformes dans l'Union européenne. Le groupe Meta a annoncé ce vendredi 25 juillet qu'il ne publiera plus de publicité à caractère politique sur ses plateformes dans l'Union européenne. Le groupe Meta a annoncé ce vendredi 25 juillet qu'il ne publiera plus de publicité à caractère politique sur ses plateformes dans l'Union européenne. Le groupe Meta a annoncé ce vendredi 25 juillet qu'il ne publiera plus de publicité à caractère politique sur ses plateformes dans l'Union européenne. Le groupe propriétaire de Facebook et Instagram blâme les régulations en place par Bruxelles, trop strictes selon son PDG Mark Zuckerberg. Meta est le deuxième grand groupe de la tech américaine à interdire les publicités politiques dans l'espace européen. Le groupe propriétaire de Facebook et Instagram blâme les régulations en place par Bruxelles, trop strictes selon son PDG Mark Zuckerberg. Meta est le deuxième grand groupe de la tech américaine à interdire les publicités politiques dans l'espace européen. Le groupe propriétaire de Facebook et Instagram blâme les régulations en place par Bruxelles, trop strictes selon son PDG Mark Zuckerberg. Meta est le deuxième grand groupe de la tech américaine à interdire les publicités politiques dans l'espace européen. Le groupe propriétaire de Facebook et Instagram blâme les régulations en place par Bruxelles, trop strictes selon son PDG Mark Zuckerberg. Meta est le deuxième grand groupe de la tech américaine à interdire les publicités politiques dans l'espace européen. Le groupe propriétaire de Facebook et Instagram blâme les régulations en place par Bruxelles, trop strictes selon son PDG Mark Zuckerberg. Meta est le deuxième grand groupe de la tech américaine à interdire les publicités politiques dans l'espace européen.",CRITICAL,0.9850441217422484,0.3992165063108716,6,"Le groupe Meta a annoncé ce vendredi 25 juillet qu'il ne publiera plus de publicité à caractère politique sur ses plateformes dans l'Union européenne. Le groupe propriétaire de Facebook et Instagram blâme les régulations en place par Bruxelles, trop strictes selon son PDG Mark Zuckerberg. Meta est le deuxième grand groupe de la tech américaine à interdire les publicités politiques dans l'espace européen. de la tech américaine à interdire les publicités politiques dans l'espace européen.",adbef921e6a1ba5f3cf73b61219d0732221df64e,MODERATE,0.85,0.744,0.0,edit-baseline,v1,42.0,False,topic_after_text_too_low,edit,cw_critical_no_text,fr,rejected,,
145_confidence_weighted,0d87b82f8cae8d91,confidence_weighted,True,True,"En effet, nous r, bien qu'actuellement influencé par le réchauffement climatique d'origine anthropique, reste soumis à des forces géologiques puissantes qui opèrent sur des échelles temporelles dépassant largement l'histoire humaine. En effet, nous r, bien qu'actuellement influencé par le réchauffement climatique d'origine anthropique, reste soumis à des forces géologiques puissantes qui opèrent sur des échelles temporelles dépassant largement l'histoire humaine. En effet, nous r, bien qu'actuellement influencé par le réchauffement climatique d'origine anthropique, reste soumis à des forces géologiques puissantes qui opèrent sur des échelles temporelles dépassant largement l'histoire humaine. En effet, nous r, bien qu'actuellement influencé par le réchauffement climatique d'origine anthropique, reste soumis à des forces géologiques puissantes qui opèrent sur des échelles temporelles dépassant largement l'histoire humaine. En effet, nous r, bien qu'actuellement influencé par le réchauffement climatique d'origine anthropique, reste soumis à des forces géologiques puissantes qui opèrent sur des échelles temporelles dépassant largement l'histoire humaine. Une recherche publiée en février 2025 sur la plateforme AGU révèle un autre mécanisme à l'oeuvre sur des échelles de temps plus longues. Entre quinze et six millions d'années, un ralentissement significatif du processus de formation des fonds marins pourrait provoquer une éanique. Les scientifiques ont mesuré une réduction moyenne de 8 % de cette dis, avec un impact particulièrement marqué au niveau des dorsales océaniques. Une recherche publiée en février 2025 sur la plateforme AGU révèle un autre mécanisme à l'oeuvre sur des échelles de temps plus longues. Entre quinze et six millions d'années, un ralentissement significatif du processus de formation des fonds marins pourrait provoquer une éanique. Les scientifiques ont mesuré une réduction moyenne de 8 % de cette dis, avec un impact particulièrement marqué au niveau des dorsales océaniques. Une recherche publiée en février 2025 sur la plateforme AGU révèle un autre mécanisme à l'oeuvre sur des échelles de temps plus longues. Entre quinze et six millions d'années, un ralentissement significatif du processus de formation des fonds marins pourrait provoquer une éanique. Les scientifiques ont mesuré une réduction moyenne de 8 % de cette dis, avec un impact particulièrement marqué au niveau des dorsales océaniques. Une recherche publiée en février 2025 sur la plateforme AGU révèle un autre mécanisme à l'oeuvre sur des échelles de temps plus longues. Entre quinze et six millions d'années, un ralentissement significatif du processus de formation des fonds marins pourrait provoquer une éanique. Les scientifiques ont mesuré une réduction moyenne de 8 % de cette dis, avec un impact particulièrement marqué au niveau des dorsales océaniques. Une recherche publiée en février 2025 sur la plateforme AGU révèle un autre mécanisme à l'oeuvre sur des échelles de temps plus longues. Entre quinze et six millions d'années, un ralentissement significatif du processus de formation des fonds marins pourrait provoquer une éanique. Les scientifiques ont mesuré une réduction moyenne de 8 % de cette dis, avec un impact particulièrement marqué au niveau des dorsales océaniques.",CRITICAL,0.8886588215827942,0.4009624769863387,6,,,,,,,,,,,,re_summarize,cw_critical_with_text,fr,unknown,,
183_confidence_weighted,696099548cf1f22b,confidence_weighted,True,False,"Partager Vous souhaitez Facebook Bluesky E-mail Copier le lien Saisir ici votre nom Adresse email des ou du destinataire Votre message S’abonner Loi Duplomb, lutte contre les renouvelables, fin des zones à faibles émissions, coup d’arrêt à la rénovation thermique des bâtiments, lois omnibus européennes pour défaire le « Green Deal »... A lire aussi Les dirigeants politiques de droite et d'extrême droite font aujourd’hui en France et en Europe le choix de singer le président américain Donald Trump en se lançant à leur tour dans une contre-révolution antiécologique. Mais en agissant ainsi, ils se trompent au sujet des aspirations de nos concitoyennes et concitoyens et le paieront probablement cher politiquement Partager Vous souhaitez Facebook Bluesky E-mail Copier le lien Saisir ici votre nom Adresse email des ou du destinataire Votre message S’abonner Loi Duplomb, lutte contre les renouvelables, fin des zones à faibles émissions, coup d’arrêt à la rénovation thermique des bâtiments, lois omnibus européennes pour défaire le « Green Deal »... A lire aussi Les dirigeants politiques de droite et d'extrême droite font aujourd’hui en France et en Europe le choix de singer le président américain Donald Trump en se lançant à leur tour dans une contre-révolution antiécologique. Mais en agissant ainsi, ils se trompent au sujet des aspirations de nos concitoyennes et concitoyens et le paieront probablement cher politiquement Partager Vous souhaitez Facebook Bluesky E-mail Copier le lien Saisir ici votre nom Adresse email des ou du destinataire Votre message S’abonner Loi Duplomb, lutte contre les renouvelables, fin des zones à faibles émissions, coup d’arrêt à la rénovation thermique des bâtiments, lois omnibus européennes pour défaire le « Green Deal »... A lire aussi Les dirigeants politiques de droite et d'extrême droite font aujourd’hui en France et en Europe le choix de singer le président américain Donald Trump en se lançant à leur tour dans une contre-révolution antiécologique. Mais en agissant ainsi, ils se trompent au sujet des aspirations de nos concitoyennes et concitoyens et le paieront probablement cher politiquement Partager Vous souhaitez Facebook Bluesky E-mail Copier le lien Saisir ici votre nom Adresse email des ou du destinataire Votre message S’abonner Loi Duplomb, lutte contre les renouvelables, fin des zones à faibles émissions, coup d’arrêt à la rénovation thermique des bâtiments, lois omnibus européennes pour défaire le « Green Deal »... A lire aussi Les dirigeants politiques de droite et d'extrême droite font aujourd’hui en France et en Europe le choix de singer le président américain Donald Trump en se lançant à leur tour dans une contre-révolution antiécologique. Mais en agissant ainsi, ils se trompent au sujet des aspirations de nos concitoyennes et concitoyens et le paieront probablement cher politiquement Partager Vous souhaitez Facebook Bluesky E-mail Copier le lien Saisir ici votre nom Adresse email des ou du destinataire Votre message S’abonner Loi Duplomb, lutte contre les renouvelables, fin des zones à faibles émissions, coup d’arrêt à la rénovation thermique des bâtiments, lois omnibus européennes pour défaire le « Green Deal »... A lire aussi Les dirigeants politiques de droite et d'extrême droite font aujourd’hui en France et en Europe le choix de singer le président américain Donald Trump en se lançant à leur tour dans une contre-révolution antiécologique. Mais en agissant ainsi, ils se trompent au sujet des aspirations de nos concitoyennes et concitoyens et le paieront probablement cher politiquement La pétition contre la loi Duplomb a dépassé le million de signatures malgré le fait qu'elle avait été lancée en plein mois de juillet. Les Français et les Français, plus largement les Européens, ne sont pas des Américains. Ils vivent dans des pays beaucoup plus densément peuplés que les États-Unis, qui ont subi plus longtemps les effets de pollution. La pétition contre la loi Duplomb a dépassé le million de signatures malgré le fait qu'elle avait été lancée en plein mois de juillet. Les Français et les Français, plus largement les Européens, ne sont pas des Américains. Ils vivent dans des pays beaucoup plus densément peuplés que les États-Unis, qui ont subi plus longtemps les effets de pollution. La pétition contre la loi Duplomb a dépassé le million de signatures malgré le fait qu'elle avait été lancée en plein mois de juillet. Les Français et les Français, plus largement les Européens, ne sont pas des Américains. Ils vivent dans des pays beaucoup plus densément peuplés que les États-Unis, qui ont subi plus longtemps les effets de pollution. La pétition contre la loi Duplomb a dépassé le million de signatures malgré le fait qu'elle avait été lancée en plein mois de juillet. Les Français et les Français, plus largement les Européens, ne sont pas des Américains. Ils vivent dans des pays beaucoup plus densément peuplés que les États-Unis, qui ont subi plus longtemps les effets de pollution. La pétition contre la loi Duplomb a dépassé le million de signatures malgré le fait qu'elle avait été lancée en plein mois de juillet. Les Français et les Français, plus largement les Européens, ne sont pas des Américains. Ils vivent dans des pays beaucoup plus densément peuplés que les États-Unis, qui ont subi plus longtemps les effets de pollution.",CRITICAL,0.8915548324584961,0.3016747270187687,6,,,,,,,,,,,,edit,cw_critical_no_text,fr,unknown,,
12_confidence_weighted,461e0a8c5eb56c46,confidence_weighted,True,True,"Emmanuel Macron et le président syrien Ahmed al-Charaa lors d'une conférence de presse à l'Élysée, à Paris, le . Emmanuel Macron et le président syrien Ahmed al-Charaa lors d'une conférence de presse à l'Élysée, à Paris, le . Emmanuel Macron et le président syrien Ahmed al-Charaa lors d'une conférence de presse à l'Élysée, à Paris, le . Emmanuel Macron et le président syrien Ahmed al-Charaa lors d'une conférence de presse à l'Élysée, à Paris, le . Emmanuel Macron et le président syrien Ahmed al-Charaa lors d'une conférence de presse à l'Élysée, à Paris, le . Le ministre français des Affaires étrangères, Jean-Nol Barrot, a convenu que Paris accueillerait «dans les plus brefs délais un nouveau cycle de consultations entre le gouvernement syrien et les forces démocratiques kurdes soutenues par Washington». Les Kurdes ont critiqué la déclaration constitutionnelle accordant les pleins pouvoirs à l'ancien chef jihadiste. Le ministre français des Affaires étrangères, Jean-Nol Barrot, a convenu que Paris accueillerait «dans les plus brefs délais un nouveau cycle de consultations entre le gouvernement syrien et les forces démocratiques kurdes soutenues par Washington». Les Kurdes ont critiqué la déclaration constitutionnelle accordant les pleins pouvoirs à l'ancien chef jihadiste. Le ministre français des Affaires étrangères, Jean-Nol Barrot, a convenu que Paris accueillerait «dans les plus brefs délais un nouveau cycle de consultations entre le gouvernement syrien et les forces démocratiques kurdes soutenues par Washington». Les Kurdes ont critiqué la déclaration constitutionnelle accordant les pleins pouvoirs à l'ancien chef jihadiste. Le ministre français des Affaires étrangères, Jean-Nol Barrot, a convenu que Paris accueillerait «dans les plus brefs délais un nouveau cycle de consultations entre le gouvernement syrien et les forces démocratiques kurdes soutenues par Washington». Les Kurdes ont critiqué la déclaration constitutionnelle accordant les pleins pouvoirs à l'ancien chef jihadiste. Le ministre français des Affaires étrangères, Jean-Nol Barrot, a convenu que Paris accueillerait «dans les plus brefs délais un nouveau cycle de consultations entre le gouvernement syrien et les forces démocratiques kurdes soutenues par Washington». Les Kurdes ont critiqué la déclaration constitutionnelle accordant les pleins pouvoirs à l'ancien chef jihadiste.",CRITICAL,0.8595384955406189,0.3978944309009528,5,,,,,,,,,,,,re_summarize,cw_critical_with_text,en,unknown,,
25_confidence_weighted,efb6f87d9e44632e,confidence_weighted,True,True,"On va bientôt fêter les 30 ans de la découverte par les Suisses Michel Mayor et Didier Queloz de l'une des exoplanètes, la plus jeune des planètes du système solaire. On va bientôt fêter les 30 ans de la découverte par les Suisses Michel Mayor et Didier Queloz de l'une des exoplanètes, la plus jeune des planètes du système solaire. On va bientôt fêter les 30 ans de la découverte par les Suisses Michel Mayor et Didier Queloz de l'une des exoplanètes, la plus jeune des planètes du système solaire. On va bientôt fêter les 30 ans de la découverte par les Suisses Michel Mayor et Didier Queloz de l'une des exoplanètes, la plus jeune des planètes du système solaire. On va bientôt fêter les 30 ans de la découverte par les Suisses Michel Mayor et Didier Queloz de l'une des exoplanètes, la plus jeune des planètes du système solaire. Les méthodes de détection des exoplanètes se sont diversifiées depuis les années 1990. Il existe deux grandes catégories de techniques, l'une d'entre elles étant la vitesse radiale. L'autre est la méthode indirecte du transit. Les méthodes de détection des exoplanètes se sont diversifiées depuis les années 1990. Il existe deux grandes catégories de techniques, l'une d'entre elles étant la vitesse radiale. L'autre est la méthode indirecte du transit. Les méthodes de détection des exoplanètes se sont diversifiées depuis les années 1990. Il existe deux grandes catégories de techniques, l'une d'entre elles étant la vitesse radiale. L'autre est la méthode indirecte du transit. Les méthodes de détection des exoplanètes se sont diversifiées depuis les années 1990. Il existe deux grandes catégories de techniques, l'une d'entre elles étant la vitesse radiale. L'autre est la méthode indirecte du transit. Les méthodes de détection des exoplanètes se sont diversifiées depuis les années 1990. Il existe deux grandes catégories de techniques, l'une d'entre elles étant la vitesse radiale. L'autre est la méthode indirecte du transit.",CRITICAL,0.8089898824691772,0.3615392678438273,5,,,,,,,,,,,,re_summarize,cw_critical_with_text,en,unknown,,
26_confidence_weighted,dcbcafb254cf39f0,confidence_weighted,True,True,"La vidéo de l’article est un exemple d’une campagne de désinformation qui a été lancée par la Fondation Soros, et qui est également un moyen de communication pour les médias. La vidéo de l’article est un exemple d’une campagne de désinformation qui a été lancée par la Fondation Soros, et qui est également un moyen de communication pour les médias. La vidéo de l’article est un exemple d’une campagne de désinformation qui a été lancée par la Fondation Soros, et qui est également un moyen de communication pour les médias. La vidéo de l’article est un exemple d’une campagne de désinformation qui a été lancée par la Fondation Soros, et qui est également un moyen de communication pour les médias. La vidéo de l’article est un exemple d’une campagne de désinformation qui a été lancée par la Fondation Soros, et qui est également un moyen de communication pour les médias. La Fondation Soros s'est engagée à financer 10 millions d'euros pour promouvoir les droits des personnes LGBT en Moldavie. Selon une influenceuse pro-russe, il n'y a pas eu de financement pour ce plan. La présidente de la Moldova aurait annoncé une augmentation des bloqueurs de puberté. La Fondation Soros s'est engagée à financer 10 millions d'euros pour promouvoir les droits des personnes LGBT en Moldavie. Selon une influenceuse pro-russe, il n'y a pas eu de financement pour ce plan. La présidente de la Moldova aurait annoncé une augmentation des bloqueurs de puberté. La Fondation Soros s'est engagée à financer 10 millions d'euros pour promouvoir les droits des personnes LGBT en Moldavie. Selon une influenceuse pro-russe, il n'y a pas eu de financement pour ce plan. La présidente de la Moldova aurait annoncé une augmentation des bloqueurs de puberté. La Fondation Soros s'est engagée à financer 10 millions d'euros pour promouvoir les droits des personnes LGBT en Moldavie. Selon une influenceuse pro-russe, il n'y a pas eu de financement pour ce plan. La présidente de la Moldova aurait annoncé une augmentation des bloqueurs de puberté. La Fondation Soros s'est engagée à financer 10 millions d'euros pour promouvoir les droits des personnes LGBT en Moldavie. Selon une influenceuse pro-russe, il n'y a pas eu de financement pour ce plan. La présidente de la Moldova aurait annoncé une augmentation des bloqueurs de puberté.",CRITICAL,0.6975960731506348,0.3164650266537679,5,,,,,,,,,,,,re_summarize,cw_critical_with_text,en,unknown,,
28_confidence_weighted,d92c051212ee70d3,confidence_weighted,True,True,"L'ex-président syrien Bachar al-Assad a été renversé en décembre 2013 et n'est plus président, a-t-il déclaré. L'ex-président syrien Bachar al-Assad a été renversé en décembre 2013 et n'est plus président, a-t-il déclaré. L'ex-président syrien Bachar al-Assad a été renversé en décembre 2013 et n'est plus président, a-t-il déclaré. L'ex-président syrien Bachar al-Assad a été renversé en décembre 2013 et n'est plus président, a-t-il déclaré. L'ex-président syrien Bachar al-Assad a été renversé en décembre 2013 et n'est plus président, a-t-il déclaré. Le mandat d'arrêt visant le président syrien déchu Bachar al-Assad pour des attaques chimiques en 2013 qui ont fait plus de mille morts. La Cour de cassation a annulé, vendredi 25 juillet, le mandat. Le procureur général près de la Cour avait émis un mandat pour complicité de crimes contre l'humanité. Le mandat d'arrêt visant le président syrien déchu Bachar al-Assad pour des attaques chimiques en 2013 qui ont fait plus de mille morts. La Cour de cassation a annulé, vendredi 25 juillet, le mandat. Le procureur général près de la Cour avait émis un mandat pour complicité de crimes contre l'humanité. Le mandat d'arrêt visant le président syrien déchu Bachar al-Assad pour des attaques chimiques en 2013 qui ont fait plus de mille morts. La Cour de cassation a annulé, vendredi 25 juillet, le mandat. Le procureur général près de la Cour avait émis un mandat pour complicité de crimes contre l'humanité. Le mandat d'arrêt visant le président syrien déchu Bachar al-Assad pour des attaques chimiques en 2013 qui ont fait plus de mille morts. La Cour de cassation a annulé, vendredi 25 juillet, le mandat. Le procureur général près de la Cour avait émis un mandat pour complicité de crimes contre l'humanité. Le mandat d'arrêt visant le président syrien déchu Bachar al-Assad pour des attaques chimiques en 2013 qui ont fait plus de mille morts. La Cour de cassation a annulé, vendredi 25 juillet, le mandat. Le procureur général près de la Cour avait émis un mandat pour complicité de crimes contre l'humanité.",CRITICAL,0.6679369211196899,0.3621281896925904,5,,,,,,,,,,,,re_summarize,cw_critical_with_text,en,unknown,,
31_confidence_weighted,cc214d510c169588,confidence_weighted,True,True,"Ce jeudi 24 juillet, le CISPE, qui rassemble des fournisseurs de cloud européens, a déposé un recours devant le tribunal de l’Union européen. Ce jeudi 24 juillet, le CISPE, qui rassemble des fournisseurs de cloud européens, a déposé un recours devant le tribunal de l’Union européen. Ce jeudi 24 juillet, le CISPE, qui rassemble des fournisseurs de cloud européens, a déposé un recours devant le tribunal de l’Union européen. Ce jeudi 24 juillet, le CISPE, qui rassemble des fournisseurs de cloud européens, a déposé un recours devant le tribunal de l’Union européen. Ce jeudi 24 juillet, le CISPE, qui rassemble des fournisseurs de cloud européens, a déposé un recours devant le tribunal de l’Union européen. L'association « Cloud Infrastructure Service Providers in Europe » (CISPE) a déposé un recours devant le tribunal de l'Union européenne. Il vise à faire annuler la décision de la Commission européenne autorisant le rachat de VMWare par Broadcom. En juillet 2023, Bruxelles validait la vente de VMware, une société qui commercialise des logiciels de virtualisation. L'association « Cloud Infrastructure Service Providers in Europe » (CISPE) a déposé un recours devant le tribunal de l'Union européenne. Il vise à faire annuler la décision de la Commission européenne autorisant le rachat de VMWare par Broadcom. En juillet 2023, Bruxelles validait la vente de VMware, une société qui commercialise des logiciels de virtualisation. L'association « Cloud Infrastructure Service Providers in Europe » (CISPE) a déposé un recours devant le tribunal de l'Union européenne. Il vise à faire annuler la décision de la Commission européenne autorisant le rachat de VMWare par Broadcom. En juillet 2023, Bruxelles validait la vente de VMware, une société qui commercialise des logiciels de virtualisation. L'association « Cloud Infrastructure Service Providers in Europe » (CISPE) a déposé un recours devant le tribunal de l'Union européenne. Il vise à faire annuler la décision de la Commission européenne autorisant le rachat de VMWare par Broadcom. En juillet 2023, Bruxelles validait la vente de VMware, une société qui commercialise des logiciels de virtualisation. L'association « Cloud Infrastructure Service Providers in Europe » (CISPE) a déposé un recours devant le tribunal de l'Union européenne. Il vise à faire annuler la décision de la Commission européenne autorisant le rachat de VMWare par Broadcom. En juillet 2023, Bruxelles validait la vente de VMware, une société qui commercialise des logiciels de virtualisation.",CRITICAL,0.9514681100845336,0.4406990216621234,5,,,,,,,,,,,,re_summarize,cw_critical_with_text,en,unknown,,
